2.01234	-3.68842
-2.41174	-7.74927
-5.30924	-3.61994
-0.0711268	5.00158
2.70465	5.42201
-0.638218	1.98628
2.31026	-9.3562
6.96252	-3.12077
-0.325605	5.5435
1.38677	4.24991
2.29523	-0.0904834
4.48465	-5.13873
-3.34914	-4.20925
-4.62739	-19.0746
-4.76943	-9.46652
-4.09677	-4.77766
-1.44971	-14.2141
-11.1349	-17.469
-11.3574	-14.2642
-13.77	-23.9718
-11.089	-4.80728
-5.60717	-10.2522
-10.2514	-10.0643
-10.4527	-24.4156
-19.4745	-25.1851
-26.9551	-5.12556
-9.89574	-1.14005
-7.33452	-2.05901
7.14562	6.20433
5.28393	-18.8106
-20.8126	-31.108
-33.0154	-7.44156
-6.20237	-20.1618
-17.3382	-3.72391
-5.64072	-7.85366
-1.64859	-15.2702
-19.495	-21.9749
-21.8232	-6.17005
-9.59672	-21.8193
-23.767	-20.3046
-16.1252	-5.84232
-7.16572	-1.78006
-1.7494	-12.612
-12.8548	3.07539
3.6505	4.18608
6.32542	-11.1094
-9.45636	-12.9747
-10.7172	-6.14732
-7.20764	-20.0308
-15.6344	-8.71753
-15.83	-5.24108
-14.0936	-8.3265
-9.0669	-7.12853
-17.8209	-0.262567
-3.75885	-15.5753
-16.0168	-14.1722
-13.5909	-12.0788
-12.0627	-6.01875
-8.91544	0.908091
1.00758	4.65804
5.07101	5.95705
7.1498	-17.9748
-17.6403	-1.10331
-2.26293	-5.2207
-5.18603	-10.9187
-9.32049	-24.2561
-24.7947	-11.0017
-9.65222	-18.2049
-16.6674	-10.5838
-13.5303	-7.49441
3.32531	-17.0181
-19.7233	-23.1406
-25.6306	-11.7636
-14.0773	-6.79482
-6.22764	4.99712
5.72589	5.50515
9.17644	7.50034
7.31888	-7.41079
-8.13258	-17.6446
-19.9356	-0.0354939
-9.1155	-24.349
-28.0483	-10.4099
-1.66004	-11.3511
-16.7039	-17.9141
-14.8559	-16.4022
-18.7144	-24.1115
-22.1485	-18.2011
-16.0559	-1.42719
-1.26597	-16.2015
-16.9973	-7.99228
-12.68	12.3748
11.9063	6.69263
4.5689	9.42003
4.66594	-19.7287
-20.8632	-1.77443
0.974524	-12.1214
-15.074	-10.765
-14.6825	-26.1813
-25.4667	-28.9207
-29.0241	3.84737
5.58305	-28.4217
-30.7774	-3.70718
-3.18652	-20.4815
-20.7895	-15.8904
-19.135	-0.319817
-9.13001	-7.609
-4.50679	-1.36838
-0.981228	-3.11826
-2.25153	1.79055
4.48701	-19.1597
-20.038	-1.18865
-1.16222	-4.83449
-13.7684	-18.7878
-24.4743	-10.2452
-8.842	-37.3175
-34.1476	-4.89009
-1.60805	-18.1991
-16.6014	-2.77746
-7.92273	-12.3857
-15.8476	-16.4689
-18.7065	-6.69346
-2.43309	-10.6741
-13.419	-4.44075
-5.10375	-5.99501
-6.36971	0.909696
2.17922	-9.07147
-12.3817	-22.8413
-14.8723	-11.8199
-23.9292	-17.4974
-13.1678	1.96961
-0.994041	-19.6077
-19.4209	-2.84929
-2.97449	-15.1399
-13.1969	-9.872
-9.96441	-21.3833
-19.1121	-24.9071
-23.4582	-16.9178
-10.4201	-11.0669
-6.05696	-13.688
-4.57439	-4.61736
0.520563	-6.76365
-0.825015	-19.0247
-20.7555	-14.3706
-13.3585	-0.82442
3.86115	0.222865
-5.36006	-3.11788
-5.30211	-5.83359
4.38938	2.60099
-0.324559	-0.86765
4.19109	-9.98906
-16.645	-2.23988
2.34062	12.3779
7.02464	-8.54837
-11.7635	9.04705
7.14694	-1.03925
-4.35865	0.916012
0.182763	5.19984
5.01409	-31.6222
-29.4254	-10.3476
-10.0133	-7.46469
3.90601	-11.4659
-16.0439	9.50001
-6.39419	-3.43723
3.06886	-6.09844
0.859038	-3.51742
0.633518	6.86425
-1.44181	-2.76821
4.88677	3.07976
1.93399	8.18418
4.27635	2.59649
2.23668	2.16115
2.4027	-5.15455
-4.34057	-4.54734
-2.76224	-4.812
-7.25522	-7.42496
-18.8635	5.13328
-9.1585	-32.2265
-39.0662	5.50662
7.52352	-4.708
-3.98411	-15.2477
-19.2336	-16.984
-15.1812	-9.8156
-9.75487	-6.95592
-8.69095	-1.0916
0.670955	-8.38129
-10.3294	-10.0751
-9.32278	-8.32274
-7.65617	-3.14497
-3.99635	-7.9483
-7.04376	-21.9022
-21.4216	0.86633
-4.66336	-3.8038
-6.43696	-22.0576
-18.2856	-8.06459
-6.52339	-7.95969
-7.94155	-3.08261
-7.20423	-13.0663
-16.352	-5.62116
-5.51124	-18.7283
-16.7933	-7.14065
-12.6176	-8.57909
-11.2221	-10.0748
-9.97921	-3.18091
-4.8409	-6.01282
-8.79579	0.187094
-1.11659	-15.1654
-15.5824	-17.1816
-15.9833	-10.9522
-12.2884	-38.2724
-37.4986	-0.960051
5.46871	-6.43737
-6.65139	-5.42243
-5.22233	-10.7729
-12.0398	-17.6804
-14.1048	-23.1735
-17.2864	-5.74713
-0.740211	-17.569
-13.7278	-5.7059
1.85593	-4.72623
-10.9095	-8.99953
-9.2664	-2.759
-8.63409	-18.1536
-22.5446	-15.2309
-14.8616	0.539413
1.04488	-5.13187
-9.79389	-1.41675
-6.25627	0.39646
5.37617	-1.12027
1.47062	-0.120546
4.47889	2.91274
4.54342	2.99803
-2.35141	-9.00032
-0.00567028	5.63245
1.83747	-2.27693
0.678987	2.35009
-10.172	-9.37459
-16.4047	-26.3763
-8.77626	-6.61338
-0.349354	-8.57946
-12.5338	-11.3432
-14.7694	-5.14444
-15.1982	-14.5305
-21.6226	-11.1964
-14.5064	-8.17824
-6.26571	7.91894
-0.123271	17.016
14.829	14.0104
7.60855	8.4666
7.68522	-9.54887
-8.95621	-18.866
-19.0301	-12.5363
-13.6574	-23.5038
-27.153	-22.7332
-23.9563	-29.8781
-36.8808	-13.9007
-16.0626	-15.5283
-14.2148	-8.38785
-7.28611	-15.3137
-11.3851	-20.2165
-20.7811	-3.80862
-0.341604	-3.40503
-5.37817	0.498885
2.0419	5.65351
-1.96078	8.06493
6.28103	-16.6893
-20.9264	-34.3962
-31.926	-6.95738
-6.65682	-24.8656
-24.7634	3.92485
1.98848	-10.4652
-6.55825	-10.5496
-7.49425	-25.1409
-21.6786	-2.5951
-6.60652	-27.6106
-32.1995	-22.785
-21.0583	0.535322
-2.35112	-9.76173
-2.94587	-5.03796
-7.6375	-9.08387
-10.5029	-0.133569
0.829236	-6.36777
-5.0733	-12.5667
-9.7742	-3.86013
-4.80355	-17.486
-9.29139	-11.9572
-6.59572	2.32559
5.73403	-0.166829
2.32442	2.03312
1.27944	-3.13861
-4.28396	-10.8306
-6.19299	0.906019
-1.85988	-12.9803
-10.0268	-1.27672
-4.09821	-6.38736
-5.67835	-1.0333
1.2246	5.52675
4.90907	-23.3784
-20.6966	-20.0589
-18.6541	-22.4768
-18.4344	-27.8204
-22.2433	-13.5196
-16.141	-31.0954
-27.5338	-23.1341
-20.5995	-15.5988
-16.8906	-11.1969
-19.5911	-18.1154
-14.5947	-8.03033
-12.335	3.71988
3.15829	0.484233
4.49615	10.9596
14.1474	11.2357
10.8449	7.21218
5.09728	-24.0391
-22.7252	-6.38096
-6.99691	-32.493
-36.0103	-21.5861
-24.0327	-6.60674
-2.24487	-24.2027
-26.2254	-12.3169
-15.9495	-26.6398
-11.3375	7.55284
-0.170002	-1.93286
-11.2376	9.80367
3.96799	6.81739
-1.55016	3.5388
7.81984	-2.15332
6.50331	-3.45964
-3.056	0.153395
-5.1628	-35.5056
-35.9213	-11.3455
-6.84393	-5.23481
-1.61227	-2.54133
-3.48409	3.69802
-2.83153	-5.75268
-7.07162	2.49841
-4.24141	-6.72417
-1.35678	7.99019
3.06213	-2.32841
-2.57327	-9.6043
-13.4649	-4.08729
-4.9668	-12.6505
-7.45501	-2.25038
-4.76717	-3.14781
-4.0723	-0.523928
3.20609	-15.9382
-15.8805	-4.31362
-10.3642	-5.79535
-6.99623	-32.9667
-23.1609	-27.44
-26.2833	-27.0217
-28.8648	-11.5548
-13.0859	-12.0285
-19.1029	2.36018
-7.339	-25.435
-23.8648	-17.0467
-14.1913	-11.2515
-13.2584	-4.22885
-4.92908	-8.27629
-7.88687	-2.01778
-3.29687	6.05314
7.4994	-16.8467
-21.9489	-21.8975
-21.5466	-3.4362
4.39202	-31.7879
-26.0799	-18.7753
-7.60404	-10.2365
-6.30295	-11.9792
-14.9398	-15.5906
-15.0124	-2.00852
-4.22061	-14.9958
-14.816	-10.6088
-9.86459	-3.72548
-8.99433	-5.08037
-2.27864	0.427884
-2.7795	0.176442
6.60529	12.9321
8.19206	-10.7143
-10.3669	-16.0288
-15.1248	-0.426875
-0.200866	-22.646
-9.88238	-12.3413
-9.50666	-17.3903
-13.8955	-9.04004
-12.0497	-10.9275
-3.28196	-2.34471
-11.4735	-6.08576
-0.322679	3.89338
-1.00447	1.3668
3.91512	3.53589
7.96999	3.56323
-4.43863	13.1682
6.61465	-7.16344
-0.530876	-15.045
-15.6192	0.276357
2.0439	-16.1566
-3.21673	-14.6574
-11.2436	-14.0034
-12.7363	-6.40867
-8.97988	0.540087
4.04184	-0.563914
4.93789	-0.318968
-3.20559	-13.141
-12.4154	-0.519599
-2.06104	2.00691
6.43642	-1.23455
-10.3067	-6.53147
-5.27173	-6.07673
-6.20858	-6.56976
-5.65172	-15.9185
-16.5121	-32.5848
-32.8169	-22.3159
-21.5926	-9.01192
-5.11389	-2.14661
-1.94617	-16.4009
-14.3247	5.57735
8.11859	-22.8003
-22.5962	-15.0602
-7.30107	-9.41841
-10.7046	-9.01517
-9.21297	-13.3456
-13.2094	-8.07801
-6.48041	-9.32196
-6.27012	-10.8204
-8.14083	-6.99354
-5.78981	-16.7229
-16.5643	-27.9332
-26.0301	-7.26835
-10.7219	-16.2817
-8.31661	-15.5784
-11.2816	-7.39641
-2.82785	10.5076
6.59704	-11.5726
-6.044	-3.17412
-2.6936	3.79244
-2.37673	10.2371
0.544826	2.16887
3.08336	2.92159
-0.0461112	1.3716
0.633672	1.98723
-1.2876	-2.72361
-2.77678	-16.8869
-23.9714	-15.3436
-19.4597	4.0291
-4.64825	-17.4152
-13.2636	-10.6263
-6.42563	-3.66239
-5.66798	-11.8143
-13.8118	-7.13819
-7.11096	1.94537
-3.53693	-2.5489
-1.88209	-0.0933329
2.86191	-2.76903
-3.66689	-6.44821
-8.31117	-0.0258546
-2.37552	4.23415
9.0348	-1.57786
-0.110549	4.45347
0.0925063	-9.30906
4.43514	-3.58761
-5.99256	-0.701018
3.09194	0.56826
6.0966	9.05847
10.5955	0.397722
1.88101	1.29632
7.17362	-16.0123
-17.0146	0.691972
-4.59663	-23.7167
-20.4772	-33.1801
-38.5017	-6.53446
2.89321	-12.5816
-12.326	-14.275
-13.8287	-16.1746
-14.9534	-11.9353
-13.6151	-17.6768
-21.4633	3.4234
0.82697	-13.6952
1.15379	6.69923
7.97265	5.71521
1.86955	6.71697
3.97415	14.2909
14.2802	-17.5263
-17.8274	-18.2537
-19.4369	-11.8202
-9.91461	-16.4589
-13.6723	4.71104
-5.21919	-10.9373
-15.165	-3.1395
-5.23714	-13.9474
-12.3018	-12.8266
-12.7114	-10.1401
-13.7567	-4.21312
-5.32453	-13.5704
-13.1729	-3.55743
0.929996	-11.3172
-8.78423	-1.13155
-5.11773	0.137925
-2.42729	-14.8443
-14.6135	-24.3289
-23.5886	4.33246
5.279	-14.25
-11.4171	-13.2959
-13.1054	-13.4087
-14.2427	-9.23714
-8.39596	-8.12772
-11.5062	-6.43415
-4.73272	-15.5104
-20.5039	-18.2674
-20.0475	-12.8139
-10.9489	-13.3895
-11.9346	-8.2093
-2.58823	-7.49232
0.722696	-5.27694
-9.62559	-28.2226
-31.0802	-5.78976
-3.23402	-0.413026
-3.29875	-9.62413
-5.2537	-3.94181
2.33578	1.76732
5.74694	-0.618846
-1.43134	-9.12292
-9.05424	4.24571
3.81652	0.902751
-11.335	0.0396403
-2.2809	4.28024
-3.74636	-8.81653
-2.90586	-2.15468
5.43685	4.2129
-0.639351	4.391
4.25455	-18.0733
-24.5133	-7.4636
-14.0838	1.0672
-1.92288	-3.97121
4.67816	3.02938
-2.2074	-0.610941
-9.38772	-4.32253
7.01774	-5.13458
-2.72309	-5.85258
-7.30492	-16.3672
-14.5326	-11.2471
-5.5778	4.27963
1.01377	-11.7789
-10.2461	-5.51747
-8.08501	-3.71783
-3.83086	2.59676
-2.25008	-18.0269
-21.4824	-32.2547
-31.8864	-8.81192
-6.99543	-15.6619
-19.5628	-0.00938607
-1.72048	-3.30003
